Date,Close,High,Low,Open,Volume
5/7/1990,0.5448938012123108,0.5619218478231679,0.5236090078490325,0.5278657180634821,97351200
5/8/1990,0.534251332,0.5406363782539092,0.5299940016443624,0.534251332,50824800
5/9/1990,0.534251332,0.5385080052383026,0.5278656286287559,0.5353155005218407,35164800
5/10/1990,0.5491504669189453,0.5534077979338597,0.5342513794993908,0.538508053,48801600
5/11/1990,0.5576643347740173,0.5619216647469275,0.5385079210281829,0.5534076624843793,49168800
5/14/1990,0.5597928762435913,0.5661785442867048,0.5576645029190731,0.5640502075001571,47232000
5/15/1990,0.5512794256210327,0.5597928453736901,0.5470220945992383,0.5576644721665415,54122400
5/16/1990,0.5512794256210327,0.5512794256210327,0.5406364269082639,0.5491504678063869,38556000
5/17/1990,0.5512794256210327,0.5555361354973614,0.5470220945992383,0.5512794256210327,41731200
5/18/1990,0.5810784697532654,0.5895925142865778,0.5491507022738875,0.5502148710628392,101822400
5/21/1990,0.5981056094169617,0.6151336526001328,0.5853348601988053,0.5853348601988053,159595200
5/22/1990,0.6087486147880554,0.6151336606388984,0.5874632408237415,0.6044912842294404,142437600
5/23/1990,0.6459968090057373,0.6470616717547178,0.6119413334626898,0.6130055019901417,141184800
5/24/1990,0.6513182520866394,0.6704746712656583,0.6470615785897147,0.6534465888351019,146649600
5/25/1990,0.6321619153022766,0.6491899999522378,0.6300335782764113,0.6321619153022766,104688000
5/29/1990,0.6406760811805725,0.6428044918142317,0.630033736,0.6321620732660976,61480800
5/30/1990,0.6428041458129883,0.6513181491446431,0.6364184058174801,0.6481256079885664,65073600
5/31/1990,0.6215190291404724,0.6428038448129371,0.617261701,0.6364181078076213,69436800
6/1/1990,0.6396116614341736,0.6406757931967082,0.6215193753449119,0.6236477850218505,69069600
6/4/1990,0.6513182520866394,0.6577039200154854,0.6300334961591583,0.6374833690002053,59162400
6/5/1990,0.6247117519378662,0.6598320369345808,0.6193908753014413,0.6577037008951939,80258400
6/6/1990,0.6215190291404724,0.634289772,0.617261701,0.6236474376318247,86292000
6/7/1990,0.6130053400993347,0.6279050839917915,0.6044912999066945,0.6236477533227642,90122400
6/8/1990,0.625775933,0.6279049269092807,0.6087484782855656,0.613005187,63770400
6/11/1990,0.6374831795692444,0.642804056,0.6215192337187067,0.6215192337187067,58240800
6/12/1990,0.6459968090057373,0.6470616717547178,0.6342902609822375,0.6428043399613567,46656000
6/13/1990,0.6513182520866394,0.661960667,0.6396117057486677,0.6459967159940548,80265600
6/14/1990,0.6428041458129883,0.6534464855567181,0.6321617329933301,0.6513181491446431,58204800
6/15/1990,0.6470615863800049,0.6555749334763508,0.634290177,0.634290177,51552000
6/18/1990,0.6374831795692444,0.6491897224285649,0.6342899811739952,0.6449323925132658,52790400
6/19/1990,0.638547421,0.6428041665390383,0.6279050804148362,0.6364184263376336,41716800
6/20/1990,0.660896361,0.6619605656240612,0.6385474034432264,0.6417399446169535,39564000
6/21/1990,0.6555747985839844,0.6619605383517088,0.6470614532393614,0.6598321289396273,34308000
6/22/1990,0.6449325680732727,0.6619606500791513,0.6428042313778907,0.6577039036124492,34034400
6/25/1990,0.6342902779579163,0.6513183632959315,0.6321619408460512,0.6438684891828564,68983200
6/26/1990,0.6364187002182007,0.6438685753280176,0.6342903628215788,0.6406760326951036,50198400
6/27/1990,0.6491896510124207,0.6513179868943042,0.6342899113969436,0.6364182472788271,35762400
6/28/1990,0.6513182520866394,0.6577039200154854,0.64812571,0.6523824569988406,30052800
6/29/1990,0.6470615863800049,0.6513182599281778,0.6406758452983381,0.6513182599281778,34956000
7/2/1990,0.6279051303863525,0.6470615486798833,0.626840268,0.6470615486798833,35474400
7/3/1990,0.6130053400993347,0.62577609,0.6087486305757217,0.6247118850312106,79257600
7/5/1990,0.6151336431503296,0.61726198,0.6023629306663235,0.6087485974810168,61855200
7/6/1990,0.6236475110054016,0.6300331756861115,0.6108767662512032,0.6140693062879474,41803200
7/9/1990,0.6321619153022766,0.6364185893540073,0.6236479095152707,0.6257762465411361,37317600
7/10/1990,0.6279051303863525,0.6385474713201906,0.6257761360528422,0.6321618036865164,29700000
7/11/1990,0.6428041458129883,0.6449324822250633,0.6236477296616753,0.6300333965812551,28922400
7/12/1990,0.6598321795463562,0.6619605891216789,0.6406757626091383,0.6406757626091383,89042400
7/13/1990,0.6672821044921875,0.6853743911540514,0.6598322319315124,0.6619606416758131,93628800
7/16/1990,0.674731433,0.6875028440027846,0.6683464223074842,0.6704747593355131,48729600
7/17/1990,0.6619605422019958,0.6768602120084127,0.6555748023971288,0.6757960803721081,54475200
7/18/1990,0.6470615863800049,0.6619606745580175,0.6428042551483653,0.6577039279339039,41853600
7/19/1990,0.6534463167190552,0.6534463167190552,0.6279048979309169,0.6417397752560635,63136800
7/20/1990,0.6236475110054016,0.6662176588900662,0.6215191022636369,0.6555745921186056,87724800
7/23/1990,0.6130053400993347,0.6300334204846152,0.6066196729374838,0.6236477533227642,74203200
7/24/1990,0.5917204022407532,0.6172618206339792,0.5683066619935999,0.6172618206339792,137102400
7/25/1990,0.6087486147880554,0.6108769877636462,0.5853348678481507,0.5959772442576087,60148800
7/26/1990,0.5853348970413208,0.6300334355674144,0.5619217700791008,0.6066196874597654,303321600
7/27/1990,0.5874634385108948,0.5959774448098077,0.5768210219821956,0.5832067276652534,51019200
7/30/1990,0.5789494514465332,0.5874634951036152,0.5597930267735057,0.5832067838479077,87955200
7/31/1990,0.5661783218383789,0.5842705658585738,0.5619216133997502,0.5810780253951132,42307200
8/1/1990,0.5683069229125977,0.5725642542088775,0.5427654197169418,0.5640502127618235,111117600
8/2/1990,0.5619216561317444,0.5683067375442267,0.5470219514419445,0.5576643262241061,91771200
8/3/1990,0.5385080575942993,0.5597928494207542,0.5140307607409939,0.5576644761982184,117180000
8/6/1990,0.5150948762893677,0.5278655884033786,0.49806679732316156,0.5236088792345083,113184000
8/7/1990,0.5214800834655762,0.529994126,0.510837704,0.5214800834655762,91065600
8/8/1990,0.5406367778778076,0.5448941116633698,0.527866019,0.5321233525984211,86263200
8/9/1990,0.5544719099998474,0.5597927876622137,0.5385079981839804,0.5448937017545935,77054400
8/10/1990,0.5491504669189453,0.5597928444690502,0.5342513794993908,0.5544719662667301,73188000
8/13/1990,0.5534077286720276,0.5576644014707642,0.5385079854338195,0.5427653159159072,53942400
8/14/1990,0.5470222234725952,0.5608577669866284,0.542765513,0.5555362663765477,33710400
8/15/1990,0.5470222234725952,0.5597929772557181,0.5470222234725952,0.5512795554973775,51408000
8/16/1990,0.5257371664047241,0.5491502870394483,0.5257371664047241,0.5448935785643246,53330400
8/17/1990,0.5129664540290833,0.5257372014510295,0.5108374967733195,0.5193514988984256,95227200
8/20/1990,0.4725249707698822,0.5150951546528646,0.4725249707698822,0.5129667806492497,113601600
8/21/1990,0.4618823528289795,0.46613968360180935,0.4320835585388546,0.4618823528289795,165650400
8/22/1990,0.45762547850608826,0.47252455852680475,0.4544323174097582,0.4682678507712232,79236000
8/23/1990,0.4405975639820099,0.45762564343146017,0.4342118971711028,0.446983231,107445600
8/24/1990,0.4874245822429657,0.4916812928153999,0.4448544073287618,0.4448544073287618,95443200
8/27/1990,0.5172234773635864,0.521480189,0.5023237636238617,0.5023237636238617,110116800
8/28/1990,0.5353155136108398,0.5385080184053617,0.5108375973933998,0.5129665550685061,79826400
8/29/1990,0.5150948762893677,0.5427652945161683,0.510837546,0.5321229187176113,77954400
8/30/1990,0.5108374357223511,0.5310580147975803,0.5108374357223511,0.5172231009738353,65383200
8/31/1990,0.5236090421676636,0.5278657526611085,0.5044526209250366,0.510837705,40737600
9/4/1990,0.5299938917160034,0.5321228488974782,0.5172231447396868,0.5193514807758806,47376000
9/5/1990,0.5023234486579895,0.5363795661314539,0.49806673997920714,0.5321228574526715,54676800
9/6/1990,0.48955288529396057,0.4980669269936737,0.47891050672468627,0.49381021671657926,115617600
9/7/1990,0.49168142676353455,0.5023238089704906,0.48103900801859417,0.4852963408964153,53704800
9/10/1990,0.4746536314487457,0.5108375013934173,0.4746536314487457,0.5001950899856804,74246400
9/11/1990,0.4725249707698822,0.4810389783160929,0.4640109266856893,0.47678230338482774,78868800
9/12/1990,0.4884888231754303,0.4916813657125792,0.4746538997527657,0.4789106109563042,75016800
9/13/1990,0.48955288529396057,0.4980669269936737,0.4852961750168661,0.49381021671657926,49867200
9/14/1990,0.508709192,0.5129665227505338,0.47997456827157425,0.4852960669439028,67672800
9/17/1990,0.5172234773635864,0.5257375212048979,0.5044527221744594,0.5065810961173577,70394400
9/18/1990,0.5257371664047241,0.5310580428641395,0.50870909,0.5161589603249238,60638400
9/19/1990,0.5278654098510742,0.538507782,0.5257370742555373,0.5363794464542749,52696800
9/20/1990,0.508709192,0.5278656082789521,0.508709192,0.5236088989498051,52444800
9/21/1990,0.5150948762893677,0.5172232126048216,0.49806679732316156,0.5087091731217185,79891200
9/24/1990,0.498066783,0.5108375312348261,0.48955274371392604,0.5065808221887839,81439200
9/25/1990,0.5140305161476135,0.5150947205214809,0.5001949823765033,0.5076448514489921,53308800
9/26/1990,0.5129664540290833,0.5172231627879645,0.5065807880144383,0.5150948266775034,39268800
9/27/1990,0.5044525265693665,0.5236089442288681,0.49593852256740234,0.5193516133861827,65728800
9/28/1990,0.5363797545433044,0.5406364647173234,0.4938102047590494,0.4959385781150445,97984800
10/1/1990,0.5715001821517944,0.5746927246416913,0.5491506308995037,0.5512795893464322,131623200
10/2/1990,0.5608575940132141,0.5832065523929725,0.5576644315585295,0.5810781793408077,83469600
10/3/1990,0.5597928762435913,0.5736284172610627,0.5555361661325254,0.5576645029190731,57600000
10/4/1990,0.5459578633308411,0.5597927808451004,0.544893695,0.5555360714594523,69292800
10/5/1990,0.5512794256210327,0.5597928453736901,0.5299940493409606,0.5363797170319351,82101600
10/8/1990,0.5619216561317444,0.5661783648940796,0.5491503240920916,0.5619216561317444,38678400
10/9/1990,0.5363797545433044,0.5619218424859744,0.5321230443692855,0.5555361743484224,66376800
10/10/1990,0.5065809488296509,0.5299940784576719,0.5023236175739682,0.527865705,115596000
10/11/1990,0.49381008744239807,0.5129665026964416,0.4852960479715691,0.5087091723883463,83815200
10/12/1990,0.4852961003780365,0.500195187,0.4597540157452571,0.49806685039069515,109252800
10/15/1990,0.4810388684272766,0.49381024220891456,0.4725248628260107,0.49168128408392436,130334400
10/16/1990,0.4650755524635315,0.49061701802019164,0.4597540529934466,0.48316718183545215,300888000
10/17/1990,0.4810388684272766,0.4831672419446845,0.45549739969308717,0.466139779,135820800
10/18/1990,0.5204156637191772,0.5236087887861389,0.4831670077479302,0.48529596484098975,123739200
10/19/1990,0.5278654098510742,0.538507782,0.5150947020567995,0.5278654098510742,170337600
10/22/1990,0.5448938012123108,0.5512794694105145,0.525737381,0.5278657180634821,80294400
10/23/1990,0.5470222234725952,0.5597929772557181,0.5385081805686427,0.542765513,71884800
10/24/1990,0.5566001534461975,0.557664321,0.5385079082036387,0.5406362808357301,54734400
10/25/1990,0.5512794256210327,0.5640501763954845,0.5448937579300582,0.5576644721665415,51501600
10/26/1990,0.5395723581314087,0.5491505691314196,0.5385081530624912,0.5427654848698157,59126400
10/29/1990,0.5321228504180908,0.5470219334731773,0.5278655206502987,0.5427652248506679,67881600
10/30/1990,0.5438297390937805,0.5470222449751676,0.5278658212436576,0.5321231534357888,52567200
10/31/1990,0.5427653789520264,0.5555361295906948,0.5427653789520264,0.5491504619676152,61200000
11/1/1990,0.5406367778778076,0.5470224497142202,0.5342517271872639,0.5363800652381143,49442400
11/2/1990,0.5534077286720276,0.5597927744080965,0.5385079854338195,0.5406363583711519,74764800
11/5/1990,0.5587285161018372,0.5619216413313189,0.5512792668294663,0.5555359754796843,50702400
11/6/1990,0.5470222234725952,0.5661786464510968,0.5406365542772164,0.5597929772557181,59212800
11/7/1990,0.5427653789520264,0.55127942,0.5406364211600165,0.5427653789520264,63100800
11/8/1990,0.5406367778778076,0.5512797834997823,0.5363800652381143,0.5406367778778076,43466400
11/9/1990,0.5512794256210327,0.5576644721665415,0.5491504678063869,0.5512794256210327,43344000
11/12/1990,0.586399257,0.5895924207269368,0.5619219539399924,0.5619219539399924,87660000
11/13/1990,0.5842705965042114,0.5917204669423107,0.5768207260661122,0.5853347645351964,67658400
11/14/1990,0.5917204022407532,0.5959770738992479,0.5810779923354334,0.5832063647026349,59724000
11/15/1990,0.5778852105140686,0.5895923798913646,0.5725643312441993,0.5874634216530178,63129600
11/16/1990,0.5789494514465332,0.5853351212067712,0.5725644028319622,0.5746927401908257,67075200
11/19/1990,0.5917204022407532,0.5938487380700005,0.5789490353609655,0.5789490353609655,45554400
11/20/1990,0.5810784697532654,0.6002348963977934,0.5800143009643137,0.5895925142865778,68868000
11/21/1990,0.5853348970413208,0.5874632701230627,0.5704358104755645,0.57894923,60739200
11/23/1990,0.5853348970413208,0.5981056470633017,0.5832065604975454,0.5895922278122672,22060800
11/26/1990,0.5981056094169617,0.600234567,0.5768208203382377,0.583206524,47577600
11/27/1990,0.611941397,0.6151339031049164,0.5938491418962317,0.6002348114094985,63417600
11/28/1990,0.5991702079772949,0.6193907858744385,0.5981054189660528,0.615133457,77623200
11/29/1990,0.6066195368766785,0.6066195368766785,0.5938487900248204,0.5981054985936815,65865600
11/30/1990,0.6151336431503296,0.6321617226098761,0.6002345577512436,0.60661964,72165600
12/3/1990,0.6289691925048828,0.6342900700786824,0.6193909844190594,0.6236477303236561,68241600
12/4/1990,0.6342902779579163,0.6406759469770825,0.6215195245272023,0.6257762718268848,54547200
12/5/1990,0.6406760811805725,0.6449328293719232,0.6321620732660976,0.6342904108237891,68630400
12/6/1990,0.6364187002182007,0.6534467878344563,0.6300336880283349,0.6491901130412124,108201600
12/7/1990,0.6321619153022766,0.6406759210892825,0.6151338306523154,0.6321619153022766,81921600
12/10/1990,0.6300334930419922,0.6417400393220445,0.6193910785929363,0.6236478251447402,55526400
12/11/1990,0.6140697002410889,0.6342902539433651,0.6130054951874715,0.6236479111033931,61768800
12/12/1990,0.6172620058059692,0.6193909999570668,0.6002345833048631,0.6108769964027928,71560800
12/13/1990,0.6193909645080566,0.625776047,0.6108769614410564,0.6215193008539731,50709600
12/14/1990,0.6268402338027954,0.6321617693604401,0.617262025,0.6215193559285433,48636000
12/17/1990,0.6300334930419922,0.6321618297799244,0.6172620841715486,0.6215194153308685,27288000
12/18/1990,0.6406760811805725,0.6449328293719232,0.6321620732660976,0.6342904108237891,51876000
12/19/1990,0.6374831795692444,0.6449323925132658,0.6364183172900131,0.641739852,34264800
12/20/1990,0.6428041458129883,0.6470614763204932,0.6300333965812551,0.6321617329933301,46994400
12/21/1990,0.6449325680732727,0.647061562,0.6406758216065707,0.6449325680732727,33472800
12/24/1990,0.6406760811805725,0.6428044918142317,0.6364187483814806,0.6428044918142317,13550400
12/26/1990,0.638547421,0.6449325030197377,0.6342900898569342,0.6406757569824083,16214400
12/27/1990,0.6364187002182007,0.6406760326951036,0.6342903628215788,0.6385476952984817,22629600
12/28/1990,0.638547421,0.6406757569824083,0.6321617533762349,0.6342900898569342,20268000
12/31/1990,0.6406760811805725,0.6406760811805725,0.6342904108237891,0.638547744,23702400
1/2/1991,0.6364187002182007,0.6406760326951036,0.6364187002182007,0.6385476952984817,38109600
1/3/1991,0.6406760811805725,0.6470618246133235,0.6364187483814806,0.6364187483814806,52826400
1/4/1991,0.6459968090057373,0.6513183458645255,0.6385475927755986,0.6385475927755986,58485600
1/7/1991,0.6374831795692444,0.6619604698838534,0.6364183172900131,0.640675647,87552000
1/8/1991,0.625775933,0.6406756,0.6215191882690142,0.6364182707507987,76442400
1/9/1991,0.6300334930419922,0.6449325809669125,0.6257761618826724,0.6300334930419922,115624800
1/10/1991,0.6662179827690125,0.6704746561700994,0.6321618186746651,0.6321618186746651,123890400
1/11/1991,0.664088786,0.6726027875347623,0.6534463746352204,0.6683461154331758,62006400
1/14/1991,0.6534463167190552,0.6598319819887049,0.6428039797250956,0.657703646,58658400
1/15/1991,0.6672821044921875,0.676860314,0.6534465642429877,0.6534465642429877,83440800
1/16/1991,0.7002735137939453,0.7055949768778238,0.6662180061860192,0.668346343,139917600
1/17/1991,0.7151731252670288,0.7343295430455431,0.713044131,0.7322005487692704,163526400
1/18/1991,0.7258154153823853,0.727943752,0.7002733344917584,0.7024016707221592,103032000
1/21/1991,0.7619999647140503,0.7662566374906378,0.7204939340357667,0.7204939340357667,154512000
1/22/1991,0.7566786408424377,0.774770857,0.7439078881868654,0.7630643094740157,113716800
1/23/1991,0.7577425837516785,0.7683849226671983,0.7513568442531225,0.7513568442531225,77083200
1/24/1991,0.7705134153366089,0.7737066145757944,0.7556143278275963,0.7598710742605732,86083200
1/25/1991,0.7619999647140503,0.7747706407271602,0.7577426342541155,0.7726423043388664,86889600
1/28/1991,0.785413384,0.8003131338776857,0.7577429536021688,0.7577429536021688,130989600
1/29/1991,0.7875415086746216,0.8035053859008054,0.7662567531366947,0.7854131719651121,146980800
1/30/1991,0.8194694519042969,0.8215977889143075,0.7790276141444993,0.7875416198680814,148586400
1/31/1991,0.8354325890541077,0.8471391356445622,0.8173403743970832,0.8215977056692874,111420000
2/1/1991,0.8492680191993713,0.8599104325406066,0.8279826079094457,0.8428823519668345,117878400
2/4/1991,0.8439462184906006,0.8577817522062426,0.8343680137846802,0.8513960144573194,88236000
2/5/1991,0.8620389103889465,0.8684245786684187,0.8343684850132832,0.8450108270234069,88740000
2/6/1991,0.900351882,0.9067375511903981,0.8556533667296536,0.859910699,106351200
2/7/1991,0.8769386410713196,0.9280221594870776,0.8705528998310867,0.9046084082643928,133466400
2/8/1991,0.8854517340660095,0.8918374734721763,0.8662953196826463,0.8769383892034079,74232000
2/11/1991,0.8875813484191895,0.8897096861226315,0.8705532583481725,0.8865172161054548,152337600
2/12/1991,0.8790673017501831,0.891838058,0.8726816312333862,0.879067302,96206400
2/13/1991,0.8982234597206116,0.8992875916694854,0.8662956282291737,0.8726813699097355,95493600
2/14/1991,0.8577820658683777,0.8982232351433379,0.8428823223347983,0.8960948987017776,133704000
2/15/1991,0.8790673017501831,0.8875813098780038,0.862039212,0.8641675500295959,115452000
2/19/1991,0.8726810216903687,0.8811950238713997,0.8641669464334192,0.8705526124900089,66564000
2/20/1991,0.8748094439506531,0.8854517833039957,0.8641670315213847,0.8662953678553872,52552800
2/21/1991,0.8513967990875244,0.8811956450369051,0.8513967990875244,0.8769389697874405,68277600
2/22/1991,0.8705529570579529,0.889709378,0.8492681989465073,0.8492681989465073,105343200
2/25/1991,0.8769386410713196,0.8854519883790626,0.8641672316667965,0.8790669778982553,88524000
2/26/1991,0.8662955164909363,0.872681257,0.855653175,0.8641671797917624,55540800
2/27/1991,0.896094799,0.9003514714514588,0.8620386428790563,0.8705526453817686,87674400
2/28/1991,0.8833233714103699,0.9046081213722797,0.8790666991064815,0.9024797852203357,55008000
3/1/1991,0.900351882,0.9046085563315036,0.8684247051486578,0.8769387846094182,77724000
3/4/1991,0.9109942317008972,0.915251563,0.8897093999922223,0.9003518158465598,47023200
3/5/1991,0.9493070244789124,0.9578210297858674,0.9109941832874776,0.9131225201933395,76356000
3/6/1991,0.9131221175193787,0.9620772793350951,0.9088653725088739,0.9578206074005036,101088000
3/7/1991,0.8854517340660095,0.9152512179701344,0.8811950616347087,0.887580728,165391200
3/8/1991,0.8726810216903687,0.9024797735582627,0.8662952825578605,0.8897090260524306,134697600
3/11/1991,0.8450103998184204,0.8726808842808875,0.8322396543234283,0.8662951461538568,160970400
3/12/1991,0.8152120113372803,0.8418182299980105,0.8141478064364146,0.8364967670380472,152884800
3/13/1991,0.8556531071662903,0.8609745696358914,0.8173402727467928,0.8173402727467928,110268000
3/14/1991,0.8343680500984192,0.8641667968067932,0.8258539763156437,0.8641667968067932,100216800
3/15/1991,0.8226615786552429,0.840753861,0.8194691110062635,0.8364965307624537,76932000
3/18/1991,0.8450103998184204,0.8492677290802237,0.8173399884318603,0.8194689819043431,66218400
3/19/1991,0.8428823947906494,0.859910476,0.8237259767272256,0.8364967272336798,92505600
3/20/1991,0.8428823947906494,0.859910476,0.840754058,0.8428823947906494,83217600
3/21/1991,0.8066979646682739,0.8577822133784907,0.8003129542455828,0.8471391408977762,119188800
3/22/1991,0.7981838583946228,0.8130835295224406,0.7917987757068199,0.8045695256898867,95688000
3/25/1991,0.8364964723587036,0.8407538019939764,0.8003126415647681,0.8003126415647681,59824800
3/26/1991,0.8950299620628357,0.8960948244166688,0.8407539161958193,0.8407539161958193,89928000
3/27/1991,0.9173796772956848,0.9301504270626032,0.8939659296556642,0.8939659296556642,91936800
3/28/1991,0.9035444855690002,0.9216367046914314,0.9024802803711864,0.9131226977291228,30492000
4/1/1991,0.9088661074638367,0.9173801889770659,0.8897096798249732,0.9024804367149565,59205600
4/2/1991,0.9556922912597656,0.9578206272712154,0.9088653913639725,0.9152511301574673,96256800
4/3/1991,0.9684630036354065,0.9940050809897745,0.9599489291333424,0.9599489291333424,91778400
4/4/1991,0.9684630036354065,0.9940050809897745,0.9599489291333424,0.9705913395711425,73850400
4/5/1991,0.9365363121032715,0.9727208179273112,0.9280222333583756,0.9705918232474229,108914400
4/8/1991,0.9482424855232239,0.9642063585998043,0.9322786124466435,0.9365359424424711,46526400
4/9/1991,0.9386643767356873,0.964206459,0.9344077039781022,0.9493067893889214,60768000
4/10/1991,0.9152509570121765,0.938664037,0.8982228836995377,0.9344073659336307,74340000
4/11/1991,0.9450502991676331,0.9493070461524876,0.9195082095876725,0.9237648834965803,47937600
4/12/1991,0.9131221175193787,0.9365358592851977,0.8833232947757591,0.9322785296673887,176731200
4/15/1991,0.9684630036354065,0.9727203331900862,0.893965692,0.902479694,88819200
4/16/1991,0.9556922912597656,0.974848704,0.9365358787143413,0.9684630380876097,81331200
4/17/1991,0.9493070244789124,1.000390544789026,0.9461144825821468,0.9705917819804916,128383200
4/18/1991,0.9365363121032715,0.9535643965171149,0.9195082276894281,0.947178655,88084800
4/19/1991,0.9131221175193787,0.9322785296673887,0.8939657053713685,0.9046080428910649,96588000
4/22/1991,0.8694888353347778,0.9046084783651024,0.8662956356254696,0.9024801413732356,139708800
4/23/1991,0.865231454,0.8769386590657166,0.8556532442332002,0.8705529176944512,103910400
4/24/1991,0.8769386410713196,0.8918377296192953,0.8556532266755706,0.8641672316667965,82130400
4/25/1991,0.8577820658683777,0.8833234916097585,0.8556530717434534,0.8726811517185931,65707200
4/26/1991,0.8577820658683777,0.8705527422011035,0.840753986,0.8535247353018931,88372800
4/29/1991,0.8322404026985168,0.864167587,0.8322404026985168,0.8620392497463055,71258400
4/30/1991,0.8428823947906494,0.8450107314151658,0.817340309,0.8322399809087115,115178400
5/1/1991,0.8577820658683777,0.8577820658683777,0.8258542423596587,0.8386256494516777,111628800
5/2/1991,0.8556531071662903,0.8726811878463685,0.8535247706366198,0.8620387744386927,66888000
5/3/1991,0.8620389103889465,0.8620389103889466,0.8492681584375533,0.8556532421094745,23047200
5/6/1991,0.8748094439506531,0.8790667743019884,0.8535246921680422,0.8556530285020445,44755200
5/7/1991,0.8620389103889465,0.8833236674851378,0.8620389103889466,0.8790669937544863,50904000
5/8/1991,0.8769386410713196,0.8790669778982553,0.8535248898486348,0.859910558,57592800
5/9/1991,0.900351882,0.9024802191561998,0.8748097897505238,0.879067122,76298400
5/10/1991,0.8748094439506531,0.9109939385138677,0.8684243618727202,0.9046081987526041,52070400
5/13/1991,0.878002405,0.8833232815431125,0.8620385337466633,0.87906661,68745600
5/14/1991,0.8620389103889465,0.8790669937544863,0.8577822366582951,0.8737454573697051,58816800
5/15/1991,0.8343680500984192,0.8556527960999234,0.8226614361437966,0.85352446,111160800
5/16/1991,0.846074641,0.8513961015989641,0.8386254286289492,0.8450104362723613,70243200
5/17/1991,0.8450103998184204,0.8471387356077409,0.8343680631886558,0.8428820640290999,44812800
5/20/1991,0.8439462184906006,0.8513960144573194,0.8322396050454786,0.8471386854475979,65937600
5/21/1991,0.8684245347976685,0.8790669493461064,0.847139121,0.8492681155345398,83570400
5/22/1991,0.9088661074638367,0.9088661074638366,0.8705532521861098,0.874810001,88783200
5/23/1991,0.9322786927223206,0.9344076867451934,0.9109939408843255,0.9109939408843255,67752000
5/24/1991,0.9365363121032715,0.9578210705098209,0.9322789804270301,0.9365363121032715,67932000
5/28/1991,0.9429212808609009,0.9514353592244694,0.9365362701578128,0.9407929439598716,43941600
5/29/1991,0.9386643767356873,0.95356412,0.9344077039781022,0.9471783799342018,64202400
5/30/1991,0.9386643767356873,0.9514351257677139,0.9280219640824531,0.9376001720083275,61833600
5/31/1991,0.9344077110290527,0.9450500506866658,0.9195079678224569,0.9407927202136109,81784800
6/3/1991,0.9535640478134155,0.9556923840314688,0.928021894,0.93227864,46951200
6/4/1991,0.9620777368545532,0.9663350684969514,0.9407929786172057,0.9535643889368175,35035200
6/5/1991,0.9535640478134155,0.972720462,0.9535640478134155,0.95782072,41385600
6/6/1991,0.9461145997047424,0.962077823,0.9407930625598372,0.9599494855269903,32680800
6/7/1991,0.9386643767356873,0.9386643767356873,0.9258936277036606,0.9344077039781022,51984000
6/10/1991,0.9407927989959717,0.9450501298255372,0.9344077892767303,0.9386644624228913,29498400
6/11/1991,0.9418569207191467,0.9620774682841006,0.9407927159885359,0.9450500464424713,41846400
6/12/1991,0.9461145997047424,0.955692811,0.9386647253905016,0.9429213997291729,51069600
6/13/1991,0.9450502991676331,0.9556927146993717,0.9407929675752028,0.945050299,38001600
6/14/1991,0.9663344025611877,0.9684628111498066,0.9450496589919217,0.9471779945046432,46360800
6/17/1991,0.9663344025611877,0.9769768108837694,0.9578204028272249,0.9684628111498066,29419200
6/18/1991,0.9493070244789124,0.9663350350928225,0.9344079353784261,0.9642066981869605,46850400
6/19/1991,0.8801308274269104,0.9344076009684261,0.8769383597486249,0.9344076009684261,157039200
6/20/1991,0.8577820658683777,0.8662954116346189,0.8428823223347983,0.859910402,187999200
6/21/1991,0.8705529570579529,0.8769386987179603,0.8620389515070483,0.8620389515070483,67680000
6/24/1991,0.8354325890541077,0.8641672184423747,0.8301117105302228,0.8599105448536434,79696800
6/25/1991,0.8407543301582336,0.8535250847961497,0.8343686605354387,0.8450110047843415,97228800
6/26/1991,0.8577820658683777,0.8641670751930586,0.8364966553267534,0.8428823223347983,96638400
6/27/1991,0.8684245347976685,0.8716170764723494,0.8524606572092208,0.8652314085154661,56510400
6/28/1991,0.8700207471847534,0.8780026854427299,0.8364967234227488,0.8652313503869747,61526400
7/1/1991,0.9115258455276489,0.9147189706177327,0.8652310854908151,0.8780024166365437,72388800
7/2/1991,0.8700207471847534,0.9227006043154264,0.8684244764546546,0.9099298538671535,43920000
7/3/1991,0.8173403739929199,0.8301117101197444,0.7886057446188618,0.8237260420563322,191630400
7/5/1991,0.7886054515838623,0.81414753,0.7854129110422262,0.81414753,78758400
7/8/1991,0.8556531071662903,0.8588462331062209,0.7726423556623516,0.7758348969948234,109185600
7/9/1991,0.8668283224105835,0.8780028036329837,0.849268173,0.8620389249680913,76948800
7/10/1991,0.8333039879798889,0.878002481,0.8301114472628743,0.871616815,67310400
7/11/1991,0.846074641,0.8524603060774878,0.8301113543452989,0.8396895600315628,51148800
7/12/1991,0.8684245347976685,0.8748096181470303,0.8428824475776565,0.8556531988839018,35174400
7/15/1991,0.892369807,0.8971592041017746,0.8748096575497862,0.8780027839758119,36763200
7/16/1991,0.8620389103889465,0.8939660825712054,0.8620389103889466,0.8939660825712054,42734400
7/17/1991,0.865231454,0.865231454,0.8301117402670197,0.8396899504062255,40526400
7/18/1991,0.8556531071662903,0.8843877329809133,0.8524605658338184,0.8684244417110952,25656000
7/19/1991,0.865231454,0.8684245808238429,0.8428824922501099,0.8620389125285215,24441600
